date,open,high,low,close,volume
2026-02-23,626.9515887004573,636.9032012195122,607.0483636623476,612.024169921875,361890500
2026-02-24,612.0242173331125,626.9516372680664,557.2903442382812,557.2903442382812,1070919200
2026-02-25,542.3629012924057,582.1693527634079,537.3870948585304,552.3145141601562,1002859600
2026-02-26,562.2661057245164,567.2419119698661,512.5080432710193,522.4596557617188,747575900
2026-02-27,517.4838495163691,537.3870744977679,497.58062453497024,522.4596557617188,960661700
2026-03-02,502.55646453857423,537.3871105957031,491.6096900634765,497.5806579589844,842103500
2026-03-03,512.508077697754,522.4596908569335,491.6096900634765,497.5806579589844,422285500
2026-03-04,502.5564699623207,502.5564699623207,447.8225969961273,463.74517822265625,1035659600
2026-03-05,487.6290215386285,491.6096666124132,461.75482855902777,465.7354736328125,456001100
2026-03-06,461.7548393354024,465.7354845020869,429.9096780019264,435.8806457519531,557251700
2026-03-09,398.0645305354421,423.9387250202458,378.16130400867,408.0161437988281,802704300
2026-03-10,435.8806517227836,459.7645230500594,423.9387160591457,457.7742004394531,666843500
2026-03-11,459.7645316435912,461.7548542913989,425.9290466308594,425.9290466308594,567213700
2026-03-12,421.94840236756863,431.9000156309546,404.0354984934737,408.0161437988281,433423400
2026-03-13,406.0257975260417,413.9870876736112,390.1032172309028,394.0838623046875,488103200
2026-03-16,394.0838588966331,411.9967615737528,370.1999886604736,392.0935363769531,456749600
2026-03-17,398.06450393599306,408.0161165343929,386.1225688179133,392.0935363769531,381102100
2026-03-25,398.0645221212636,457.7742004394531,392.0935542894446,457.7742004394531,938460600
2026-03-26,457.7741976651278,471.70645585493605,435.8806490811435,437.8709716796875,780498200
2026-03-27,447.8225980486188,465.7355019705636,437.8709847586495,445.832275390625,1125633800
2026-03-30,441.8516130949321,455.78387116549305,429.9096776058799,453.7935485839844,622885400
2026-03-31,457.7741906402308,461.7548357762328,431.8999972562178,433.8903198242188,572446300
2026-04-01,449.81290851253095,502.5564575195313,445.83226330445547,502.5564575195313,1347419100
2026-04-02,483.64837646484375,489.61934407552087,465.7354736328125,465.7354736328125,931241800
2026-04-06,465.735499862797,502.5564688690438,459.76453191583806,481.6580810546875,1368623500
2026-04-07,483.6483903131565,491.6096806886817,473.69677734375,473.69677734375,573757100
2026-04-08,507.5322502654733,517.4838630157767,493.5999924150485,512.508056640625,1200197000
2026-04-09,502.55646453857423,507.532271118164,493.6000126953125,497.5806579589844,651785400
2026-04-10,502.5564438903216,532.4112821412318,502.5564438903216,512.508056640625,878531300
2026-04-13,497.58062453497024,527.4354620070685,497.58062453497024,522.4596557617188,749143500
2026-04-14,532.4112848742255,577.1935424804688,527.4354784735318,577.1935424804688,1429141100
2026-04-15,587.1451591972832,592.1209656311585,552.3145141601562,552.3145141601562,805275200
2026-04-16,562.2661270279068,572.2177398956574,542.3629012924057,552.3145141601562,412235800
2026-04-17,552.3144903009588,572.217715176669,547.3386840820312,547.3386840820312,370423000
2026-04-20,552.3144903009588,572.217715176669,542.3628778631037,547.3386840820312,482819100
2026-04-21,547.3387309483119,562.2661508832659,547.3387309483119,557.2903442382812,389718100
2026-04-22,557.2902965198864,567.2419089577415,547.3386840820312,547.3386840820312,337895400
2026-04-23,552.3145076418385,552.3145076418385,512.508056640625,512.508056640625,561316500
2026-04-24,517.4838595920139,522.4596659342448,481.6580539279514,483.64837646484375,823577700
2026-04-27,491.6096900634765,507.532271118164,489.6193674316406,497.5806579589844,520339700
2026-04-28,502.5564575195313,507.5322640296256,489.6193605932859,502.5564575195313,333518200
2026-04-29,507.532271118164,507.532271118164,495.5903353271484,497.5806579589844,191102100
2026-04-30,495.5903287087717,502.5564578271681,465.7354896299301,493.6000061035156,739186500
2026-05-04,497.5806479511956,512.5080673897314,489.61935758397647,491.6096801757813,362815700
2026-05-05,491.6096764658012,512.5080635220396,485.63870873544727,507.5322570800781,407467600
2026-05-06,522.4596933218149,532.4113065279447,517.48388671875,517.48388671875,500418000
2026-05-07,522.4596693909284,532.4112821412318,512.508056640625,512.508056640625,383670500
2026-05-08,512.5080643022111,512.5080643022111,469.7161288362012,471.7064514160156,513066500
2026-05-11,473.696763780382,497.5806342230903,453.7935384114584,465.7354736328125,446651500
2026-05-12,467.7258062563868,473.69677399583,455.78387077750034,471.7064514160156,249168200
2026-05-13,469.7161451607696,502.5564688690438,463.7451772138107,481.6580810546875,428713700
2026-05-14,481.6580810546875,481.6580810546875,481.6580810546875,481.6580810546875,0
2026-05-15,481.6580810546875,481.6580810546875,481.6580810546875,481.6580810546875,0
2026-05-18,477.6774236505682,479.6677462491122,421.9483908913352,437.8709716796875,707271300
2026-05-19,445.832267839884,447.82259046416925,372.19033074133176,386.1225891113281,1608515700
2026-05-20,368.2096693250868,390.1032172309028,350.29676649305554,376.17095947265625,1400274000
2026-05-21,388.1129144908425,388.1129144908425,322.4322674231615,332.3838806152344,1178095800
2026-05-22,324.4225735134549,396.0741848415799,318.45160590277777,376.17095947265625,1219258500
2026-05-25,378.1612967354911,382.1419419642857,348.30645751953125,348.30645751953125,649999200
2026-05-26,348.30645474520594,366.2193581321023,328.4032287597656,328.4032287597656,584878500
